period_id,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
123,GLASGOW,NETHERLANDS,AMSTERDAM,KLM,S,101,0,3.960396,57.425743,29.70297,3.960396,3.960396,0.990099,0,0,0,0,4.49505,81.060606,8.8
123,GLASGOW,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,67,0,2.985075,44.776119,38.80597,5.970149,7.462687,0,0,0,0,0,6.522388,97.058824,4.117647
123,GLASGOW,NORWAY,BERGEN,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6
123,GLASGOW,NORWAY,BERGEN,TITAN AIRWAYS LTD,C,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0
123,GLASGOW,NORWAY,OSLO (GARDERMOEN),NORWEGIAN AIR SHUTTLE,S,1,0,0,0,100,0,0,0,0,0,0,0,10,0,0
123,GLASGOW,PORTUGAL(EXCLUDING MADEIRA),FARO,EASYJET UK LTD,S,20,0,0,65,35,0,0,0,0,0,0,0,2.05,100,0.333333
123,GLASGOW,PORTUGAL(MADEIRA),FUNCHAL,JET2.COM LTD,S,10,0,0,60,40,0,0,0,0,0,0,0,1.1,100,0
123,GLASGOW,SPAIN,ALICANTE,EASYJET UK LTD,S,26,0,15.384615,50,15.384615,7.692308,7.692308,0,3.846154,0,0,0,13,93.75,1.125
123,GLASGOW,SPAIN,ALICANTE,JET2.COM LTD,S,20,0,10,45,40,0,5,0,0,0,0,0,4.75,100,0.727273
123,GLASGOW,SPAIN,ALICANTE,RYANAIR,S,18,0,0,22.222222,44.444444,27.777778,5.555556,0,0,0,0,0,11.611111,0,0
123,GLASGOW,SPAIN,ALICANTE,TUI AIRWAYS LTD,C,3,0,33.333333,66.666667,0,0,0,0,0,0,0,0,0,100,1.6
123,GLASGOW,SPAIN,MALAGA,EASYJET UK LTD,S,26,0,11.538462,34.615385,53.846154,0,0,0,0,0,0,0,3.615385,81.818182,10.272727
123,GLASGOW,SPAIN,MALAGA,JET2.COM LTD,S,4,0,0,75,25,0,0,0,0,0,0,0,1.75,100,1.25
123,GLASGOW,SPAIN,MALAGA,RYANAIR,S,18,0,5.555556,44.444444,27.777778,11.111111,5.555556,5.555556,0,0,0,0,12.444444,100,3.666667
123,GLASGOW,SPAIN(CANARY ISLANDS),ARRECIFE,JET2.COM LTD,S,46,0,10.869565,32.608696,45.652174,6.521739,2.173913,2.173913,0,0,0,0,6.652174,85,9.55
123,GLASGOW,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,12,0,0,16.666667,41.666667,16.666667,16.666667,8.333333,0,0,0,0,20.583333,84.615385,29.538462
123,GLASGOW,SPAIN(CANARY ISLANDS),FUERTEVENTURA,JET2.COM LTD,S,19,0,0,26.315789,47.368421,26.315789,0,0,0,0,0,0,10.894737,89.473684,3.888889
123,GLASGOW,SPAIN(CANARY ISLANDS),LAS PALMAS,EASYJET UK LTD,S,18,0,11.111111,27.777778,61.111111,0,0,0,0,0,0,0,2.833333,100,2.25
123,GLASGOW,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,38,0,13.157895,47.368421,26.315789,10.526316,0,2.631579,0,0,0,0,6.078947,91.428571,7.457143
123,GLASGOW,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,13,0,0,23.076923,46.153846,15.384615,0,15.384615,0,0,0,0,19.307692,100,2.714286
123,GLASGOW,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),EASYJET UK LTD,S,16,0,0,31.25,43.75,12.5,12.5,0,0,0,0,0,9.9375,86.363636,7.090909
123,GLASGOW,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,90,0,8.888889,43.333333,33.333333,6.666667,7.777778,0,0,0,0,0,6.9,89.333333,7.48
123,GLASGOW,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,24,0,0,20.833333,41.666667,25,8.333333,4.166667,0,0,0,0,14.75,81.25,16.6875
123,GLASGOW,SWITZERLAND,GENEVA,EASYJET UK LTD,S,26,0,0,38.461538,42.307692,3.846154,11.538462,3.846154,0,0,0,0,10.230769,81.818182,8.863636
123,GLASGOW,SWITZERLAND,GENEVA,JET2.COM LTD,S,8,0,0,12.5,37.5,25,25,0,0,0,0,0,16,62.5,16.125
123,GLASGOW,TURKEY,ANTALYA,JET2.COM LTD,S,8,0,0,50,37.5,12.5,0,0,0,0,0,0,5.375,100,1
123,ISLE OF MAN,UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET UK LTD,S,20,0,0,55,40,5,0,0,0,0,0,0,2.1,75,12.6875
123,ISLE OF MAN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,52,0,1.923077,48.076923,42.307692,0,1.923077,3.846154,0,0,1.923077,0,14.788462,79.411765,8.5
123,ISLE OF MAN,UNITED KINGDOM,BRISTOL,EASYJET UK LTD,S,20,0,20,35,15,20,10,0,0,0,0,0,8.95,83.333333,9
123,ISLE OF MAN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,34,0,14.705882,41.176471,23.529412,2.941176,17.647059,0,0,0,0,0,10.441176,85.714286,6.5
123,ISLE OF MAN,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASYJET UK LTD,S,58,0,17.241379,51.724138,17.241379,6.896552,6.896552,0,0,0,0,0,4.844828,89.655172,5.465517
123,ISLE OF MAN,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),LOGANAIR LTD,S,101,1,1.960784,38.235294,32.352941,5.882353,11.764706,7.843137,0,0,0.980392,0.980392,19.90099,96.296296,2.179245
123,ISLE OF MAN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,100,2,4.901961,41.176471,29.411765,12.745098,7.843137,0,0,1.960784,0,1.960784,11.16,87.096774,5.354839
123,ISLE OF MAN,UNITED KINGDOM,HEATHROW,LOGANAIR LTD,S,60,0,3.333333,23.333333,40,8.333333,5,16.666667,0,3.333333,0,0,27.933333,0,0
123,ISLE OF MAN,UNITED KINGDOM,LONDON CITY,LOGANAIR LTD,S,61,5,16.666667,42.424242,15.151515,0,7.575758,10.606061,0,0,0,7.575758,13.491803,0,0
123,ISLE OF MAN,UNITED KINGDOM,MANCHESTER,EASYJET UK LTD,S,48,0,31.25,33.333333,18.75,8.333333,2.083333,6.25,0,0,0,0,8.1875,92.105263,4.052632
123,ISLE OF MAN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,S,116,4,1.666667,45.833333,33.333333,1.666667,2.5,6.666667,2.5,2.5,0,3.333333,18.086207,89.361702,4.606383
123,ISLE OF MAN,UNITED KINGDOM,NEWCASTLE,ENTER AIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16
123,ISLE OF MAN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,ENTER AIR,C,2,0,0,0,0,50,0,50,0,0,0,0,69,0,0
123,ISLE OF MAN,IRISH REPUBLIC,DUBLIN,EMERALD AIRLINES (IRELAND) LIMITED,S,54,0,18.518519,51.851852,29.62963,0,0,0,0,0,0,0,1.537037,0,0
123,JERSEY,UNITED KINGDOM,BIRMINGHAM,BLUE ISLANDS LIMITED,S,46,0,13.043478,43.478261,32.608696,8.695652,2.173913,0,0,0,0,0,3.978261,97.619048,2.97619
123,JERSEY,UNITED KINGDOM,BRISTOL,BLUE ISLANDS LIMITED,S,46,0,13.043478,41.304348,30.434783,13.043478,2.173913,0,0,0,0,0,5,94.230769,3.32
123,JERSEY,UNITED KINGDOM,CARDIFF WALES,ENTER AIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
123,JERSEY,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,BLUE ISLANDS LIMITED,S,26,0,3.846154,26.923077,46.153846,11.538462,3.846154,0,7.692308,0,0,0,17.615385,87.5,12.9
123,JERSEY,UNITED KINGDOM,EXETER,BLUE ISLANDS LIMITED,S,40,0,2.5,45,32.5,5,7.5,7.5,0,0,0,0,11.9,89.361702,4.8
123,JERSEY,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.333333
123,JERSEY,UNITED KINGDOM,GUERNSEY,BLUE ISLANDS LIMITED,S,136,0,1.470588,50.735294,36.029412,4.411765,3.676471,3.676471,0,0,0,0,7.375,86.4,9.815126
123,JERSEY,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASYJET UK LTD,S,30,0,13.333333,50,16.666667,10,10,0,0,0,0,0,6.8,84.210526,8.394737
123,JERSEY,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,168,0,18.452381,51.785714,15.47619,8.333333,2.97619,2.97619,0,0,0,0,6.488095,94.262295,5.122951
123,JERSEY,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
123,JERSEY,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,224,4,1.315789,34.649123,29.824561,15.350877,12.280702,2.192982,2.631579,0,0,1.754386,16.522321,85.026738,5.845304
123,JERSEY,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,58,0,25.862069,48.275862,15.517241,5.172414,1.724138,3.448276,0,0,0,0,5.310345,95,3.4
123,JERSEY,UNITED KINGDOM,MANCHESTER,EASYJET UK LTD,S,28,0,14.285714,50,28.571429,0,0,0,7.142857,0,0,0,13.071429,90,32
123,JERSEY,UNITED KINGDOM,SOUTHAMPTON,BLUE ISLANDS LIMITED,S,160,0,10,42.5,33.75,8.75,3.125,1.25,0.625,0,0,0,6.8,85.384615,10.75
123,JERSEY,FINLAND,ENONTEKIO,ENTER AIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,JERSEY,FRANCE,RENNES,CHALAIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,42.857143,29
123,JERSEY,FRANCE,TOULOUSE (BLAGNAC),BLUE ISLANDS LIMITED,C,2,0,50,50,0,0,0,0,0,0,0,0,0,0,0
123,JERSEY,PORTUGAL(MADEIRA),FUNCHAL,BRITISH AIRWAYS PLC,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.307692
123,JERSEY,PORTUGAL(MADEIRA),FUNCHAL,SMARTWINGS,C,12,0,8.333333,50,25,16.666667,0,0,0,0,0,0,4.166667,0,0
123,JERSEY,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),SMARTWINGS,C,2,0,0,0,0,0,50,50,0,0,0,0,55,0,0
123,JERSEY,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),Unknown,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
123,LEEDS BRADFORD,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,S,2,0,0,50,50,0,0,0,0,0,0,0,0,100,0
123,LEEDS BRADFORD,HUNGARY,BUDAPEST,JET2.COM LTD,S,2,0,0,50,50,0,0,0,0,0,0,0,4.5,0,0
123,LEEDS BRADFORD,LATVIA,RIGA,RYANAIR,S,18,0,0,50,27.777778,11.111111,11.111111,0,0,0,0,0,9.555556,75,11.75
123,LEEDS BRADFORD,LITHUANIA,VILNIUS,RYANAIR,S,20,0,0,25,65,0,10,0,0,0,0,0,9.2,83.333333,9.833333
123,LEEDS BRADFORD,POLAND,GDANSK,RYANAIR,S,28,0,7.142857,42.857143,42.857143,0,0,7.142857,0,0,0,0,9.071429,86.363636,6.045455
123,LEEDS BRADFORD,POLAND,GDANSK,WIZZ AIR,S,20,0,10,55,15,0,15,5,0,0,0,0,12.65,0,0
123,LEEDS BRADFORD,POLAND,KATOWICE,WIZZ AIR,S,20,0,25,35,25,15,0,0,0,0,0,0,3.4,0,0
123,LEEDS BRADFORD,POLAND,KRAKOW,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,LEEDS BRADFORD,POLAND,KRAKOW,RYANAIR,S,47,0,0,29.787234,31.914894,25.531915,4.255319,8.510638,0,0,0,0,17.829787,77.272727,23.863636
123,LEEDS BRADFORD,POLAND,KRAKOW,WIZZ AIR,S,20,0,10,20,40,10,0,10,0,10,0,0,37.5,0,0
123,LEEDS BRADFORD,POLAND,POZNAN,RYANAIR,S,18,0,16.666667,61.111111,16.666667,5.555556,0,0,0,0,0,0,2.333333,100,2.166667
123,LEEDS BRADFORD,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,20,2,9.090909,22.727273,31.818182,13.636364,13.636364,0,0,0,0,9.090909,11.9,0,0
123,LEEDS BRADFORD,POLAND,WARSAW (MODLIN MASOVIA),RYANAIR,S,18,0,0,11.111111,50,22.222222,16.666667,0,0,0,0,0,15,87.5,6.5
123,LEEDS BRADFORD,POLAND,WROCLAW,RYANAIR,S,18,0,5.555556,33.333333,27.777778,22.222222,0,0,5.555556,5.555556,0,0,25.888889,100,5.5
123,LEEDS BRADFORD,POLAND,WROCLAW,WIZZ AIR,S,18,0,11.111111,22.222222,38.888889,16.666667,11.111111,0,0,0,0,0,10.777778,0,0
123,LEEDS BRADFORD,ROMANIA,BUCHAREST (OTOPENI),WIZZ AIR,S,24,4,7.142857,10.714286,28.571429,10.714286,10.714286,14.285714,3.571429,0,0,14.285714,32.916667,0,0
123,LEEDS BRADFORD,ROMANIA,CLUJ NAPOCA,WIZZ AIR,S,16,4,5,20,15,25,10,5,0,0,0,20,17.625,0,0
123,LEEDS BRADFORD,SLOVAK REPUBLIC,BRATISLAVA,RYANAIR,S,18,0,5.555556,22.222222,38.888889,27.777778,5.555556,0,0,0,0,0,9.111111,100,0
123,LEEDS BRADFORD,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),AER LINGUS,S,140,2,7.746479,64.084507,25.352113,1.408451,0,0,0,0,0,1.408451,1.121429,0,0
123,LEEDS BRADFORD,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,91.37931,6.375
123,LEEDS BRADFORD,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,48,14,1.612903,37.096774,22.580645,4.83871,4.83871,6.451613,0,0,0,22.580645,12.916667,0,0
123,LEEDS BRADFORD,UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET UK LTD,S,30,0,20,36.666667,30,6.666667,0,6.666667,0,0,0,0,9.433333,97.222222,1
123,LEEDS BRADFORD,UNITED KINGDOM,BELFAST INTERNATIONAL,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
123,LEEDS BRADFORD,UNITED KINGDOM,BIRMINGHAM,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
123,LEEDS BRADFORD,UNITED KINGDOM,EDINBURGH,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666667,10.666667
123,LEEDS BRADFORD,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,2,0,0,100,0,0,0,0,0,0,0,0,0,100,0
123,LEEDS BRADFORD,UNITED KINGDOM,LUTON,EASTERN AIRWAYS,C,1,0,0,0,0,100,0,0,0,0,0,0,20,0,0
123,LEEDS BRADFORD,UNITED KINGDOM,STANSTED,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0
123,LEEDS BRADFORD,UNITED KINGDOM,MANCHESTER,JET2.COM LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,11
123,LEEDS BRADFORD,UNITED KINGDOM,NEWQUAY,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,LEEDS BRADFORD,UNITED KINGDOM,SOUTHAMPTON,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,87.804878,1.736842
123,LEEDS BRADFORD,AUSTRIA,SALZBURG,JET2.COM LTD,S,8,0,0,50,25,0,0,12.5,12.5,0,0,0,33,90,7.7
123,LEEDS BRADFORD,FINLAND,ENONTEKIO,ENTER AIR,C,3,0,0,33.333333,66.666667,0,0,0,0,0,0,0,0,0,0
123,LEEDS BRADFORD,FRANCE,CHAMBERY,JET2.COM LTD,S,8,0,0,0,37.5,12.5,25,0,12.5,12.5,0,0,63.375,33.333333,130.333333
123,LEEDS BRADFORD,FRANCE,PARIS (CHARLES DE GAULLE),JET2.COM LTD,S,17,1,0,55.555556,22.222222,5.555556,0,11.111111,0,0,0,5.555556,13.411765,0,0
123,LEEDS BRADFORD,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,114,2,14.655172,45.689655,28.448276,8.62069,0.862069,0,0,0,0,1.724138,2.929825,0,0
123,LEEDS BRADFORD,IRISH REPUBLIC,DUBLIN,RYANAIR,S,120,0,5,38.333333,30,16.666667,8.333333,0,1.666667,0,0,0,11.55,93.103448,5.839286
123,LEEDS BRADFORD,NETHERLANDS,AMSTERDAM,KLM,S,122,42,0,37.195122,26.829268,5.487805,1.829268,2.439024,0.609756,0,0,25.609756,8.213115,88.188976,5.088
123,LEEDS BRADFORD,PORTUGAL(EXCLUDING MADEIRA),FARO,JET2.COM LTD,S,4,0,25,50,25,0,0,0,0,0,0,0,1.25,100,0
123,LEEDS BRADFORD,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,18,0,0,16.666667,66.666667,16.666667,0,0,0,0,0,0,6.944444,50,35.25
123,LEEDS BRADFORD,PORTUGAL(EXCLUDING MADEIRA),LISBON,AIR PORTUGAL,S,1,0,0,0,100,0,0,0,0,0,0,0,15,0,0
123,LEEDS BRADFORD,PORTUGAL(MADEIRA),FUNCHAL,JET2.COM LTD,S,12,0,33.333333,58.333333,8.333333,0,0,0,0,0,0,0,0.666667,100,0.333333
123,LEEDS BRADFORD,SPAIN,ALICANTE,JET2.COM LTD,S,38,0,7.894737,42.105263,36.842105,7.894737,0,5.263158,0,0,0,0,7.763158,91.891892,4.135135
123,LEEDS BRADFORD,SPAIN,ALICANTE,RYANAIR,S,56,0,0,32.142857,41.071429,7.142857,14.285714,5.357143,0,0,0,0,12.732143,0,0
123,LEEDS BRADFORD,SPAIN,MALAGA,JET2.COM LTD,S,30,0,0,33.333333,36.666667,23.333333,6.666667,0,0,0,0,0,10.066667,73.333333,15.724138
123,LEEDS BRADFORD,SPAIN,MALAGA,RYANAIR,S,36,0,8.333333,25,44.444444,11.111111,11.111111,0,0,0,0,0,9.083333,85,12.5
123,LEEDS BRADFORD,SPAIN(CANARY ISLANDS),ARRECIFE,JET2.COM LTD,S,54,0,16.666667,40.740741,29.62963,3.703704,5.555556,3.703704,0,0,0,0,8.296296,88.888889,7.259259
123,LEEDS BRADFORD,SPAIN(CANARY ISLANDS),ARRECIFE,RYANAIR,S,26,0,3.846154,34.615385,46.153846,7.692308,3.846154,3.846154,0,0,0,0,11.076923,75,19.375
123,LEEDS BRADFORD,SPAIN(CANARY ISLANDS),FUERTEVENTURA,JET2.COM LTD,S,19,1,10,30,45,10,0,0,0,0,0,5,4,85,21.947368
123,LEEDS BRADFORD,SPAIN(CANARY ISLANDS),FUERTEVENTURA,RYANAIR,S,18,0,11.111111,27.777778,27.777778,16.666667,5.555556,5.555556,5.555556,0,0,0,21.5,0,0
123,LEEDS BRADFORD,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,28,0,7.142857,25,50,14.285714,3.571429,0,0,0,0,0,7.821429,92.857143,3.777778
123,LEEDS BRADFORD,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,64,0,15.625,37.5,32.8125,10.9375,3.125,0,0,0,0,0,4.84375,90.909091,3.378788
123,LEEDS BRADFORD,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,S,27,1,3.571429,46.428571,32.142857,7.142857,3.571429,0,3.571429,0,0,3.571429,10.851852,75,11
123,LEEDS BRADFORD,SWITZERLAND,GENEVA,JET2.COM LTD,S,33,1,0,50,38.235294,5.882353,2.941176,0,0,0,0,2.941176,4.909091,78.378378,21.305556
123,LEEDS BRADFORD,TURKEY,ANTALYA,JET2.COM LTD,S,10,0,0,50,30,20,0,0,0,0,0,0,5.9,100,3
123,LIVERPOOL (JOHN LENNON),ALBANIA,TIRANA,TITAN AIRWAYS LTD,C,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0
123,LIVERPOOL (JOHN LENNON),ALBANIA,TIRANA,WIZZ AIR UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20.5
123,LIVERPOOL (JOHN LENNON),BULGARIA,SOFIA,RYANAIR,S,18,0,11.111111,27.777778,50,11.111111,0,0,0,0,0,0,4.611111,66.666667,21.833333
123,LIVERPOOL (JOHN LENNON),BULGARIA,VARNA,WIZZ AIR,S,18,0,22.222222,33.333333,27.777778,5.555556,0,0,0,0,11.111111,0,53.333333,0,0
123,LIVERPOOL (JOHN LENNON),ESTONIA,TALLIN,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
123,LIVERPOOL (JOHN LENNON),HUNGARY,BUDAPEST,WIZZ AIR,S,18,0,5.555556,22.222222,22.222222,27.777778,11.111111,0,11.111111,0,0,0,33.388889,50,13.333333
123,LIVERPOOL (JOHN LENNON),LITHUANIA,KAUNAS,RYANAIR,S,18,0,0,50,38.888889,5.555556,5.555556,0,0,0,0,0,5.944444,100,0
123,LIVERPOOL (JOHN LENNON),LITHUANIA,VILNIUS,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.75
123,LIVERPOOL (JOHN LENNON),LITHUANIA,VILNIUS,WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.25
123,LIVERPOOL (JOHN LENNON),POLAND,GDANSK,WIZZ AIR,S,18,0,16.666667,33.333333,16.666667,11.111111,22.222222,0,0,0,0,0,15,100,0
123,LIVERPOOL (JOHN LENNON),POLAND,KATOWICE,WIZZ AIR,S,18,0,27.777778,22.222222,44.444444,0,5.555556,0,0,0,0,0,3.055556,100,0
123,LIVERPOOL (JOHN LENNON),POLAND,KRAKOW,EASYJET UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
123,LIVERPOOL (JOHN LENNON),POLAND,KRAKOW,RYANAIR,S,28,0,0,14.285714,46.428571,25,0,7.142857,0,7.142857,0,0,29.392857,86.956522,6.217391
123,LIVERPOOL (JOHN LENNON),POLAND,LUBLIN (PORT LOTNICZY),RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9
123,LIVERPOOL (JOHN LENNON),POLAND,POZNAN,RYANAIR,S,16,0,6.25,50,37.5,6.25,0,0,0,0,0,0,3,100,0
123,LIVERPOOL (JOHN LENNON),POLAND,SZCZECIN (GOLENOW),RYANAIR,S,16,0,0,56.25,25,12.5,6.25,0,0,0,0,0,6.6875,100,0
123,LIVERPOOL (JOHN LENNON),POLAND,WARSAW (CHOPIN),WIZZ AIR,S,22,0,4.545455,22.727273,31.818182,27.272727,13.636364,0,0,0,0,0,13.727273,50,14.5
123,LIVERPOOL (JOHN LENNON),POLAND,WARSAW (MODLIN MASOVIA),RYANAIR,S,18,0,5.555556,33.333333,38.888889,11.111111,5.555556,5.555556,0,0,0,0,10.722222,80,4.75
123,LIVERPOOL (JOHN LENNON),POLAND,WROCLAW,RYANAIR,S,18,0,11.111111,44.444444,16.666667,27.777778,0,0,0,0,0,0,7.5,83.333333,3
123,LIVERPOOL (JOHN LENNON),REPUBLIC OF MOLDOVA,CHISINAU (KISHINEV),WIZZ AIR UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19.8
123,LIVERPOOL (JOHN LENNON),ROMANIA,BACAU,WIZZ AIR,S,18,0,11.111111,16.666667,50,0,0,0,22.222222,0,0,0,38.833333,75,4.5
123,LIVERPOOL (JOHN LENNON),ROMANIA,BUCHAREST (OTOPENI),BLUE AIR TRANSPORT AERIAN,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5
123,LIVERPOOL (JOHN LENNON),ROMANIA,BUCHAREST (OTOPENI),WIZZ AIR,S,25,0,20,8,40,20,8,4,0,0,0,0,12.96,66.666667,17.833333
123,LIVERPOOL (JOHN LENNON),ROMANIA,CLUJ NAPOCA,WIZZ AIR,S,19,0,10.526316,26.315789,42.105263,15.789474,5.263158,0,0,0,0,0,7.789474,100,7.333333
123,LIVERPOOL (JOHN LENNON),ROMANIA,IASI,WIZZ AIR,S,18,0,27.777778,22.222222,22.222222,11.111111,5.555556,11.111111,0,0,0,0,18.888889,83.333333,9.166667
123,LIVERPOOL (JOHN LENNON),ROMANIA,SIBIU,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,75,14.5
123,LIVERPOOL (JOHN LENNON),SLOVAK REPUBLIC,KOSICE,RYANAIR,S,16,0,0,43.75,25,6.25,18.75,6.25,0,0,0,0,14.8125,100,3.166667
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,BELFAST CITY (GEORGE BEST),EASYJET UK LTD,S,54,0,11.111111,66.666667,7.407407,3.703704,7.407407,3.703704,0,0,0,0,7.740741,0,0
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET UK LTD,S,176,0,5.681818,63.636364,18.75,7.954545,2.840909,0.568182,0.568182,0,0,0,4.948864,95.934959,1.922764
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,BIGGIN HILL,JOTA AVIATION LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,BIGGIN HILL,JOTA AVIATION LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,BIRMINGHAM,RYANAIR,S,1,0,0,0,0,0,100,0,0,0,0,0,33,0,0
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,DONCASTER SHEFFIELD,WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,FARNBOROUGH,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,2,0,0,0,0,50,50,0,0,0,0,0,32,0,0
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,ISLE OF MAN,EASYJET UK LTD,S,58,0,6.896552,65.517241,13.793103,12.068966,1.724138,0,0,0,0,0,4.568966,91.37931,4.655172
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,ISLE OF MAN,LOGANAIR LTD,S,101,0,1.980198,31.683168,41.584158,3.960396,11.881188,7.920792,0,0,0.990099,0,19.574257,95.37037,2.216981
123,LIVERPOOL (JOHN LENNON),UNITED KINGDOM,JERSEY,EASYJET UK LTD,S,30,0,10,63.333333,6.666667,10,10,0,0,0,0,0,6.4,86.842105,7.921053
