flight_id,period_id,airport_id,city_id,airline_id,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay,flights_unmatched_percent,previous_year_month_flights_matched
22064,129,2021,660,1163,S,10,0,0,50,20,10,20,0,0,0,0,0,11.3,0,0,,0
22065,129,2021,721,1121,S,52,0,9.615385,28.846154,32.692308,17.307692,5.769231,3.846154,1.923077,0,0,0,14.153846,63.492063,15.532258,,62
22066,129,2021,926,1121,S,18,0,0,33.333333,44.444444,22.222222,0,0,0,0,0,0,7.555556,27.777778,28.611111,,18
22067,129,2021,1074,1321,S,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5.4,,10
22068,129,2021,604,1121,S,54,0,0,22.222222,29.62963,25.925926,12.962963,3.703704,5.555556,0,0,0,23.277778,50,24.019231,,52
22069,129,2021,607,1121,S,26,0,0,19.230769,38.461538,7.692308,23.076923,11.538462,0,0,0,0,23.769231,42.857143,33.142857,,28
22070,129,2021,608,1121,S,52,0,0,19.230769,42.307692,9.615385,11.538462,13.461538,0,3.846154,0,0,33.980769,55.769231,26.134615,,52
22071,129,2021,608,1163,S,10,0,0,0,20,30,50,0,0,0,0,0,30.4,0,0,,0
22072,129,2021,617,1121,S,64,3,2.985075,31.343284,28.358209,11.940299,17.910448,2.985075,0,0,0,4.477612,16,28.26087,30.904762,,42
22073,129,2021,625,1121,S,18,0,0,0,44.444444,16.666667,22.222222,16.666667,0,0,0,0,29.055556,72.222222,6.388889,,18
22074,129,2021,1081,1115,C,10,0,0,40,60,0,0,0,0,0,0,0,2.5,0,0,,0
22075,129,2021,640,1121,S,62,0,0,22.580645,53.225806,4.83871,8.064516,8.064516,3.225806,0,0,0,18.177419,58.928571,16.946429,,56
22076,129,2021,762,1121,S,44,0,2.272727,13.636364,50,15.909091,11.363636,6.818182,0,0,0,0,17.204545,66.666667,15.194444,,36
22077,129,2021,762,1163,S,10,0,0,40,60,0,0,0,0,0,0,0,3.5,100,0.25,,8
22078,129,2021,773,1121,S,52,0,0,7.692308,50,15.384615,15.384615,11.538462,0,0,0,0,22.25,62.962963,23.740741,,54
22079,129,2021,773,1163,S,10,0,0,30,20,10,40,0,0,0,0,0,22,0,0,,0
22080,129,2021,928,1282,C,3,0,0,0,0,0,0,33.333333,33.333333,33.333333,0,0,162.333333,0,0,,0
22081,129,2021,928,1121,S,52,0,1.923077,13.461538,34.615385,21.153846,17.307692,11.538462,0,0,0,0,24.269231,53.571429,17.142857,,28
22082,129,2021,928,1163,S,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,19.1875,,16
22083,129,2021,928,1151,C,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19.428571,,7
22084,129,2021,797,1146,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,,1
22085,129,2021,797,1121,S,124,0,0,14.516129,28.225806,25.806452,16.935484,10.483871,2.419355,1.612903,0,0,30.556452,59,36.428571,,98
22086,129,2021,816,1121,S,71,1,1.388889,33.333333,33.333333,9.722222,9.722222,6.944444,4.166667,0,0,1.388889,21.647887,62.5,21.208333,,48
22087,129,2021,816,1163,S,8,0,0,25,25,12.5,12.5,25,0,0,0,0,22.75,0,0,,0
22088,129,2021,827,1115,S,2,0,0,0,50,0,50,0,0,0,0,0,18,33.333333,60,,3
22089,129,2021,827,1121,S,46,0,0,2.173913,23.913043,26.086957,17.391304,28.26087,2.173913,0,0,0,43.326087,28.888889,53.636364,,44
22090,129,2021,827,1163,S,8,0,0,12.5,25,12.5,25,25,0,0,0,0,34.125,12.5,92.875,,8
22091,129,2021,1029,1121,S,18,0,0,5.555556,44.444444,11.111111,27.777778,5.555556,5.555556,0,0,0,27.722222,44.444444,29.833333,,18
22092,129,2021,1029,1163,S,8,0,0,0,37.5,12.5,0,50,0,0,0,0,46.5,0,0,,0
22093,129,2021,845,1130,S,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857,67.785714,,14
22094,129,2021,848,1121,S,42,0,0,26.190476,40.47619,16.666667,4.761905,9.52381,0,2.380952,0,0,25.428571,81.818182,10.772727,,44
22095,129,2021,859,1121,S,34,0,0,11.764706,41.176471,8.823529,14.705882,23.529412,0,0,0,0,29.941176,61.111111,26.916667,,36
22096,129,2021,1109,1121,S,18,0,0,22.222222,22.222222,22.222222,22.222222,11.111111,0,0,0,0,29.222222,57.692308,73.038462,,26
22097,129,2021,943,1121,S,88,3,0,6.593407,23.076923,16.483516,30.769231,17.582418,1.098901,1.098901,0,3.296703,40.420455,46.590909,27.727273,,88
22098,129,2021,944,1121,S,28,0,0,35.714286,35.714286,3.571429,14.285714,7.142857,0,3.571429,0,0,26.107143,56.666667,17.966667,,30
22099,129,2021,605,1121,S,186,0,1.075269,27.956989,24.193548,17.741935,19.354839,9.139785,0.537634,0,0,0,23.172043,52.597403,29.902597,,154
22100,129,2021,621,1121,S,64,0,0,23.4375,50,9.375,15.625,1.5625,0,0,0,0,12.765625,58.974359,18.923077,,78
22101,129,2021,621,1163,S,8,0,12.5,50,37.5,0,0,0,0,0,0,0,1.625,0,0,,0
22102,129,2021,657,1121,S,152,0,0.657895,23.684211,24.342105,20.394737,19.736842,9.210526,0.657895,1.315789,0,0,26.967105,32.278481,51.791139,,158
22103,129,2021,657,1163,S,10,0,0,60,40,0,0,0,0,0,0,0,1.1,0,0,,0
22104,129,2021,675,1121,S,62,0,1.612903,24.193548,48.387097,12.903226,11.290323,1.612903,0,0,0,0,12.209677,30.555556,23.305556,,36
22105,129,2021,676,1121,S,18,0,11.111111,27.777778,33.333333,22.222222,5.555556,0,0,0,0,0,8.166667,77.272727,11,,22
22106,129,2021,715,1121,S,81,0,0,19.753086,28.395062,16.049383,24.691358,9.876543,0,1.234568,0,0,26.666667,79.661017,9.431034,,58
22107,129,2021,717,1282,C,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,,0
22108,129,2021,717,1121,S,106,0,0,11.320755,28.301887,18.867925,30.188679,11.320755,0,0,0,0,29.009434,66,17.27,,100
22109,129,2021,717,1163,S,10,0,0,0,40,20,20,0,20,0,0,0,39,0,0,,0
22110,129,2021,743,1121,S,72,0,0,16.666667,33.333333,15.277778,20.833333,11.111111,0,1.388889,1.388889,0,32.861111,67.241379,11.37931,,58
22111,129,2021,771,1121,S,26,0,0,15.384615,38.461538,26.923077,15.384615,3.846154,0,0,0,0,17.692308,0,0,,0
22112,129,2021,800,1121,S,26,4,0,3.333333,16.666667,16.666667,3.333333,43.333333,3.333333,0,0,13.333333,53.807692,53.846154,22.769231,,26
22113,129,2021,800,1163,S,8,0,0,25,12.5,12.5,25,25,0,0,0,0,35.375,0,0,,0
22114,129,2021,812,1151,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,1
22115,129,2021,830,1121,S,62,1,0,19.047619,33.333333,17.460317,20.634921,3.174603,1.587302,3.174603,0,1.587302,26.870968,41.772152,31.873418,,79
22116,129,2021,577,1127,S,18,0,0,0,27.777778,27.777778,33.333333,11.111111,0,0,0,0,31.111111,0,0,,0
22117,129,2021,577,1121,S,62,1,0,4.761905,22.222222,30.15873,22.222222,15.873016,1.587302,1.587302,0,1.587302,40.451613,26.315789,29.736842,,57
22118,129,2021,1003,1127,S,24,0,0,4.166667,45.833333,16.666667,25,8.333333,0,0,0,0,23.416667,40.909091,23,,22
22119,129,2021,1003,1121,S,36,0,0,11.111111,27.777778,33.333333,13.888889,13.888889,0,0,0,0,27.083333,42.857143,33.428571,,28
22120,129,2021,1005,1127,S,71,0,1.408451,8.450704,39.43662,25.352113,14.084507,8.450704,1.408451,1.408451,0,0,26.267606,42.857143,26.081633,,49
22121,129,2021,1005,1121,S,28,0,0,17.857143,21.428571,25,10.714286,17.857143,3.571429,3.571429,0,0,42.285714,16,43.64,,25
22122,129,2021,1005,1122,C,18,0,0,0,16.666667,22.222222,38.888889,22.222222,0,0,0,0,38.944444,11.111111,55.777778,,18
22123,129,2021,1011,1127,S,92,0,1.086957,16.304348,31.521739,22.826087,19.565217,7.608696,1.086957,0,0,0,22.641304,66.666667,18.811594,,69
22124,129,2021,1011,1122,C,18,0,0,11.111111,16.666667,27.777778,33.333333,11.111111,0,0,0,0,28.666667,29.411765,34.058824,,17
22125,129,2021,1015,1127,S,12,0,0,8.333333,33.333333,16.666667,25,16.666667,0,0,0,0,34.833333,60,15.3,,10
22126,129,2021,1015,1121,S,8,0,0,25,50,25,0,0,0,0,0,0,11.125,30,27.1,,10
22127,129,2021,1017,1127,S,56,0,0,7.142857,33.928571,16.071429,14.285714,23.214286,5.357143,0,0,0,39.410714,67.567568,15,,37
22128,129,2021,1017,1121,S,18,0,0,5.555556,22.222222,11.111111,44.444444,16.666667,0,0,0,0,36.666667,38.888889,29.166667,,18
22129,129,2021,1017,1122,C,18,0,0,5.555556,38.888889,27.777778,16.666667,11.111111,0,0,0,0,26.5,33.333333,20.722222,,18
22130,129,2021,1018,1127,S,55,0,1.818182,7.272727,32.727273,32.727273,14.545455,10.909091,0,0,0,0,24.527273,46.153846,40.307692,,39
22131,129,2021,1018,1121,S,18,0,0,0,33.333333,38.888889,16.666667,11.111111,0,0,0,0,26.888889,0,0,,0
22132,129,2021,1060,1127,S,8,0,0,0,62.5,0,37.5,0,0,0,0,0,20.25,62.5,17.25,,8
22133,129,2021,1033,1127,S,18,0,5.555556,27.777778,44.444444,11.111111,11.111111,0,0,0,0,0,8.777778,83.333333,8.222222,,18
22134,129,2021,1033,1121,S,18,0,0,5.555556,50,16.666667,22.222222,5.555556,0,0,0,0,20.666667,61.111111,20.333333,,18
22135,129,2021,1037,1127,S,73,0,0,9.589041,34.246575,17.808219,28.767123,8.219178,1.369863,0,0,0,28,33.333333,38.372549,,51
22136,129,2021,1037,1121,S,62,0,0,11.290323,30.645161,19.354839,29.032258,9.677419,0,0,0,0,27.532258,41.935484,27.580645,,62
22137,129,2021,1037,1122,C,18,0,0,0,33.333333,16.666667,38.888889,0,5.555556,5.555556,0,0,39.722222,33.333333,31.5,,18
22138,129,2021,882,1127,S,18,0,0,0,27.777778,16.666667,33.333333,22.222222,0,0,0,0,42.222222,44.444444,23.222222,,18
22139,129,2021,882,1121,S,62,0,1.612903,1.612903,27.419355,20.967742,25.806452,12.903226,9.677419,0,0,0,42.806452,19.047619,50,,63
22140,129,2021,882,1122,S,1,0,0,0,100,0,0,0,0,0,0,0,10,0,0,,0
22141,129,2021,1096,1127,S,36,0,0,11.111111,41.666667,22.222222,13.888889,8.333333,2.777778,0,0,0,24.472222,60,18.366667,,30
22142,129,2021,1096,1122,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,,1
22143,129,2021,1041,1127,S,26,0,0,0,42.307692,15.384615,26.923077,15.384615,0,0,0,0,32.769231,38.888889,40,,18
22144,129,2021,1041,1121,S,18,0,0,5.555556,55.555556,16.666667,22.222222,0,0,0,0,0,20.277778,50,31.055556,,18
22145,129,2021,1048,1127,S,40,0,0,2.5,42.5,22.5,17.5,12.5,2.5,0,0,0,29.225,63.157895,20.789474,,38
22146,129,2021,1048,1121,S,8,0,0,25,12.5,0,12.5,12.5,37.5,0,0,0,65.875,20,84.6,,10
22147,129,2021,1048,1122,C,16,0,0,0,37.5,37.5,25,0,0,0,0,0,23.125,37.5,25.875,,8
22148,129,2021,747,1179,S,62,0,8.064516,46.774194,16.129032,19.354839,9.677419,0,0,0,0,0,9.596774,75,16.886364,,44
22149,129,2021,747,1174,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,2
22150,129,2021,733,1121,S,98,0,1.020408,22.44898,38.77551,16.326531,16.326531,5.102041,0,0,0,0,16.714286,83.838384,12.232323,,99
22151,129,2021,661,1121,S,176,0,8.522727,30.681818,19.886364,17.613636,9.090909,11.931818,2.272727,0,0,0,21.636364,61.363636,22.25,,176
22152,129,2021,678,1115,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
22153,129,2021,678,1121,S,466,0,0,18.88412,26.180258,16.094421,20.600858,16.523605,1.716738,0,0,0,30.761803,50.213675,27.485043,,468
22154,129,2021,678,1163,S,30,0,0,26.666667,26.666667,6.666667,33.333333,6.666667,0,0,0,0,23.566667,0,0,,0
22155,129,2021,748,1121,S,36,0,2.777778,25,47.222222,13.888889,5.555556,5.555556,0,0,0,0,13.222222,56.818182,24.840909,,44
22156,129,2021,748,1163,S,8,0,0,0,0,25,37.5,37.5,0,0,0,0,54,0,0,,0
22157,129,2021,901,1121,S,152,0,3.289474,28.289474,30.921053,9.210526,17.105263,9.868421,1.315789,0,0,0,20.427632,77.34375,16.484375,,128
22158,129,2021,901,1151,C,1,0,0,0,0,0,0,100,0,0,0,0,65,0,0,,0
22159,129,2021,992,1121,S,26,0,0,11.538462,23.076923,19.230769,30.769231,15.384615,0,0,0,0,30.269231,53.846154,22.807692,,26
22160,129,2021,569,1121,S,62,0,0,6.451613,27.419355,19.354839,22.580645,17.741935,1.612903,4.83871,0,0,42.596774,55.172414,25.034483,,58
22161,129,2021,593,1121,S,54,3,0,1.754386,29.824561,10.526316,35.087719,14.035088,3.508772,0,0,5.263158,38.574074,41.269841,44.206349,,63
22162,129,2021,593,1163,S,8,0,0,37.5,12.5,25,12.5,12.5,0,0,0,0,22.125,0,0,,0
22163,129,2021,616,1121,S,104,0,0,13.461538,20.192308,15.384615,22.115385,22.115385,4.807692,1.923077,0,0,44.605769,31.666667,51.433333,,120
22164,129,2021,623,1121,S,44,0,0,15.909091,29.545455,15.909091,6.818182,25,6.818182,0,0,0,41.840909,52.272727,24.681818,,44
22165,129,2021,623,1163,S,8,0,0,12.5,37.5,12.5,0,37.5,0,0,0,0,34.625,40,35.3,,10
22166,129,2021,633,1121,S,36,0,0,16.666667,33.333333,19.444444,16.666667,11.111111,2.777778,0,0,0,27.5,73.529412,12.441176,,34
22167,129,2021,644,1113,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,,1
22168,129,2021,644,1127,S,9,0,11.111111,22.222222,0,11.111111,22.222222,33.333333,0,0,0,0,36.666667,50,36.1,,10
22169,129,2021,644,1121,S,12,0,0,16.666667,25,33.333333,25,0,0,0,0,0,17.833333,0,0,,0
22170,129,2021,694,1115,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16,,2
22171,129,2021,703,1121,S,43,0,2.325581,27.906977,34.883721,11.627907,11.627907,9.302326,0,0,2.325581,0,25.976744,26.190476,53.166667,,42
22172,129,2021,703,1163,S,8,0,0,25,0,0,25,0,50,0,0,0,89.625,0,0,,0
22173,129,2021,765,1121,S,26,0,0,15.384615,23.076923,26.923077,19.230769,11.538462,3.846154,0,0,0,30.692308,41.666667,24.083333,,36
22174,129,2021,602,1121,S,203,1,0,15.196078,31.372549,13.72549,14.705882,18.137255,4.411765,1.960784,0,0.490196,38.049261,31.578947,45.898374,,246
22175,129,2021,602,1163,S,43,0,4.545455,18.181818,20.454545,13.636364,18.181818,13.636364,9.090909,0,0,0,37.55814,0,0,,0
22176,129,2021,804,1121,S,173,5,0,5.617978,25.280899,16.853933,28.651685,12.921348,5.617978,2.247191,0,2.808989,43.843931,34.911243,42.059172,,169
22177,129,2021,804,1163,S,10,0,0,20,20,20,10,30,0,0,0,0,29.3,0,0,,0
22178,129,2021,817,1127,S,18,0,0,16.666667,38.888889,22.222222,11.111111,11.111111,0,0,0,0,20.666667,72.222222,13.333333,,18
22179,129,2021,817,1121,S,86,2,2.272727,13.636364,30.681818,17.045455,18.181818,15.909091,0,0,0,2.272727,28.872093,42.696629,28.438202,,89
22180,129,2021,1031,1127,S,10,0,0,20,30,0,20,30,0,0,0,0,36.1,80,13.7,,10
22181,129,2021,840,1121,S,62,0,0,4.83871,16.129032,16.129032,32.258065,24.193548,4.83871,1.612903,0,0,50.870968,33.333333,36.492063,,63
22182,129,2021,850,1121,S,62,0,0,6.451613,27.419355,19.354839,29.032258,11.290323,3.225806,3.225806,0,0,41.709677,47.457627,40.864407,,59
22183,129,2021,851,1121,S,62,0,3.225806,19.354839,40.322581,19.354839,17.741935,0,0,0,0,0,14.741935,16.666667,45.148148,,54
22184,129,2021,855,1121,S,186,0,4.83871,24.193548,24.731183,16.666667,16.666667,12.365591,0,0.537634,0,0,23.688172,48.369565,33.467391,,184
22185,129,2021,1039,1121,S,36,0,0,25,33.333333,11.111111,22.222222,8.333333,0,0,0,0,21.388889,61.111111,14.833333,,18
22186,129,2021,876,1121,S,254,3,1.167315,18.287938,31.51751,18.287938,18.287938,8.171206,2.723735,0.389105,0,1.167315,25.590551,56.504065,26.203252,,246
22187,129,2021,876,1163,S,8,0,0,50,25,12.5,12.5,0,0,0,0,0,9.375,30,56.7,,20
22188,129,2021,877,1127,S,36,0,0,8.333333,41.666667,2.777778,22.222222,22.222222,0,0,2.777778,0,41.527778,0,0,,0
22189,129,2021,945,1121,S,24,1,4,4,36,20,16,16,0,0,0,4,26.375,38.888889,37.222222,,18
22190,129,2021,945,1163,S,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31.375,,8
22191,129,2021,947,1121,S,34,1,0,8.571429,25.714286,25.714286,31.428571,5.714286,0,0,0,2.857143,27,32.352941,31.058824,,34
22192,129,2021,947,1163,S,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47.2,,10
22193,129,2021,951,1121,S,60,2,0,16.129032,27.419355,16.129032,14.516129,16.129032,1.612903,4.83871,0,3.225806,36.8,62.121212,18.787879,,66
22194,129,2021,951,1163,S,10,0,0,40,0,20,30,10,0,0,0,0,22.2,0,0,,0
22195,129,2021,959,1121,S,165,2,0.598802,10.179641,32.934132,17.964072,17.964072,14.371257,2.994012,1.197605,0.598802,1.197605,37.557576,40.782123,38.033898,,177
22196,129,2021,959,1163,S,10,0,0,0,20,10,50,20,0,0,0,0,46.9,0,89.375,,8
22197,129,2021,960,1127,S,8,0,0,25,50,12.5,12.5,0,0,0,0,0,12.125,87.5,4.5,,8
22198,129,2021,960,1121,S,44,2,0,4.347826,30.434783,8.695652,34.782609,17.391304,0,0,0,4.347826,33.545455,71.73913,13.456522,,46
22199,129,2021,960,1163,S,8,0,0,12.5,25,12.5,0,25,25,0,0,0,61.625,0,0,,0
22200,129,2021,783,1258,S,1,0,0,0,100,0,0,0,0,0,0,0,10,0,0,,0
22201,129,2021,783,1121,S,52,0,1.923077,42.307692,36.538462,1.923077,9.615385,7.692308,0,0,0,0,12,49.019608,25.18,,50
22202,129,2021,793,1127,S,18,0,0,22.222222,44.444444,0,22.222222,11.111111,0,0,0,0,22.722222,87.5,9.8125,,16
22203,129,2021,793,1121,S,72,0,0,12.5,20.833333,20.833333,20.833333,19.444444,4.166667,1.388889,0,0,39.875,44.444444,28.777778,,54
22204,129,2021,568,1150,S,58,4,0,32.258065,30.645161,12.903226,14.516129,0,0,3.225806,0,6.451613,18.689655,26.923077,30.916667,,24
22205,129,2021,568,1118,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,11,,1
22206,129,2021,685,1121,S,186,0,1.075269,25.806452,24.193548,18.817204,21.505376,8.602151,0,0,0,0,21.311828,56.382979,20.032967,,182
22207,129,2021,787,1121,S,18,0,0,0,27.777778,38.888889,33.333333,0,0,0,0,0,23.833333,72.222222,8.222222,,18
22208,129,2021,603,1120,S,16,2,5.555556,11.111111,22.222222,16.666667,33.333333,0,0,0,0,11.111111,24.625,0,69,,2
22209,129,2021,837,1163,S,88,0,0,27.272727,45.454545,5.681818,10.227273,7.954545,2.272727,1.136364,0,0,23.068182,72.727273,30.397727,,88
22210,129,2021,889,1163,S,42,0,0,28.571429,33.333333,16.666667,19.047619,0,0,2.380952,0,0,18.595238,52.777778,19.055556,,36
22211,129,2021,692,1127,S,90,0,11.111111,42.222222,33.333333,3.333333,3.333333,3.333333,3.333333,0,0,0,11.755556,81.481481,8.197531,,81
22212,129,2021,692,1121,S,201,0,3.9801,28.855721,38.80597,14.925373,8.955224,3.482587,0.995025,0,0,0,14.144279,72.580645,15.527174,,184
22213,129,2021,692,1130,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4,,1
22214,129,2021,995,1121,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.2,,10
22215,129,2021,774,1121,S,222,0,2.252252,13.063063,28.378378,19.369369,20.27027,11.261261,4.054054,0.900901,0.45045,0,34.914414,44.495413,31.527523,,218
22216,129,2021,832,1121,S,186,0,8.064516,25.806452,32.258065,13.978495,12.365591,6.989247,0.537634,0,0,0,16.887097,65.053763,19.596774,,186
22217,129,2021,580,1121,S,10,0,0,10,50,10,10,20,0,0,0,0,24.5,50,21.5,,10
22218,129,2021,698,1127,S,18,0,5.555556,27.777778,55.555556,5.555556,0,0,5.555556,0,0,0,11.388889,78.947368,5.888889,,18
22219,129,2021,698,1121,S,52,0,26.923077,30.769231,26.923077,5.769231,1.923077,3.846154,3.846154,0,0,0,13.134615,76.923077,11.019231,,52
22220,129,2021,858,1163,S,28,0,0,10.714286,39.285714,17.857143,17.857143,3.571429,10.714286,0,0,0,32.857143,37.142857,35.085714,,35
22221,129,2021,563,1127,S,62,0,1.612903,37.096774,38.709677,11.290323,3.225806,8.064516,0,0,0,0,12.629032,81.481481,10.907407,,54
22222,129,2021,563,1121,S,202,0,4.950495,23.267327,32.178218,9.405941,17.326733,10.39604,0.990099,1.485149,0,0,25.376238,65.536723,27.446328,,177
22223,129,2021,563,1163,S,10,0,0,70,10,20,0,0,0,0,0,0,5.9,0,0,,0
22224,129,2021,565,1121,S,28,0,3.571429,46.428571,32.142857,7.142857,10.714286,0,0,0,0,0,7.142857,77.777778,11.888889,,18
22225,129,2021,565,1163,S,0,0,0,0,0,0,0,0,0,0,0,0,0,80,23,,10
22226,129,2021,576,1121,S,26,0,0,11.538462,42.307692,23.076923,11.538462,7.692308,0,3.846154,0,0,34.923077,0,0,,0
22227,129,2021,592,1121,S,222,0,0.45045,24.774775,35.135135,17.567568,12.612613,7.657658,1.351351,0.45045,0,0,20.373874,50.833333,34.716102,,236
22228,129,2021,592,1163,S,26,0,0,30.769231,50,11.538462,0,0,0,3.846154,3.846154,0,48.5,0,0,,0
22229,129,2021,610,1130,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.5,,2
22230,129,2021,643,1121,S,36,0,2.777778,36.111111,38.888889,11.111111,8.333333,2.777778,0,0,0,0,10.472222,46.153846,20.5,,26
22231,129,2021,813,1121,S,88,0,4.545455,17.045455,39.772727,15.909091,15.909091,5.681818,0,1.136364,0,0,19.454545,75,10.272727,,88
22232,129,2021,705,1127,S,18,0,0,22.222222,50,5.555556,16.666667,5.555556,0,0,0,0,15.055556,83.333333,21.277778,,18
22233,129,2021,705,1121,S,106,0,3.773585,19.811321,41.509434,15.09434,13.207547,5.660377,0,0.943396,0,0,19.075472,65.277778,18.194444,,72
22234,129,2021,729,1127,S,96,0,6.25,25,31.25,10.416667,20.833333,6.25,0,0,0,0,17.8125,76.923077,11.884615,,78
22235,129,2021,729,1121,S,114,3,0,11.111111,24.786325,25.641026,18.803419,10.25641,5.128205,1.709402,0,2.564103,36.77193,57.758621,22.535088,,114
22236,129,2021,729,1122,C,18,0,0,27.777778,38.888889,11.111111,16.666667,5.555556,0,0,0,0,20.222222,50,29.333333,,18
22237,129,2021,1014,1121,S,26,0,0,11.538462,50,19.230769,15.384615,3.846154,0,0,0,0,17.307692,88.461538,7.115385,,26
22238,129,2021,788,1121,S,169,0,4.733728,21.893491,22.485207,18.934911,17.159763,11.83432,2.366864,0.591716,0,0,26.591716,61.797753,23.129213,,178
22239,129,2021,788,1163,S,17,0,0,0,11.764706,41.176471,29.411765,11.764706,5.882353,0,0,0,40.823529,0,0,,0
22240,129,2021,789,1127,S,70,0,1.428571,30,42.857143,7.142857,14.285714,2.857143,0,1.428571,0,0,15.428571,74.242424,13.393939,,66
22241,129,2021,789,1121,S,27,0,0,29.62963,25.925926,25.925926,14.814815,3.703704,0,0,0,0,19.259259,39.285714,29.642857,,28
22242,129,2021,789,1122,C,18,0,0,33.333333,50,11.111111,5.555556,0,0,0,0,0,5.833333,77.777778,11.222222,,18
22243,129,2021,790,1127,S,54,0,0,24.074074,46.296296,11.111111,5.555556,3.703704,1.851852,7.407407,0,0,29.648148,90,4.75,,60
22244,129,2021,790,1121,S,176,0,1.704545,20.454545,39.772727,12.5,17.045455,5.681818,2.272727,0.568182,0,0,22.267045,53.521127,27.661972,,142
22245,129,2021,790,1163,S,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666667,34,,9
22246,129,2021,790,1130,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20.875,,8
22247,129,2021,841,1115,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,,1
22248,129,2021,841,1127,S,174,0,2.873563,37.356322,30.45977,11.494253,10.344828,5.172414,0.574713,1.724138,0,0,16.798851,78.169014,12.964789,,142
22249,129,2021,841,1121,S,183,3,0,12.365591,34.408602,19.354839,14.516129,15.591398,1.612903,0,0.537634,1.612903,30.601093,41.071429,35.02381,,168
22250,129,2021,841,1122,C,36,0,2.777778,30.555556,47.222222,16.666667,2.777778,0,0,0,0,0,9.527778,69.444444,10.333333,,36
22251,129,2021,1036,1127,S,26,0,0,38.461538,46.153846,11.538462,0,3.846154,0,0,0,0,8.884615,84.615385,10.884615,,26
22252,129,2021,1036,1121,S,54,0,3.703704,20.37037,33.333333,12.962963,18.518519,11.111111,0,0,0,0,21.907407,42.307692,28.038462,,26
22253,129,2021,1036,1163,S,8,0,12.5,75,12.5,0,0,0,0,0,0,0,0.125,100,4.125,,8
22254,129,2021,891,1121,S,52,0,5.769231,26.923077,46.153846,5.769231,9.615385,3.846154,0,1.923077,0,0,18.057692,54.166667,20.395833,,48
22255,129,2021,893,1121,S,79,0,15.189873,20.253165,36.708861,12.658228,8.860759,5.063291,0,1.265823,0,0,16.721519,50.549451,37.177778,,90
22256,129,2021,899,1121,S,88,0,3.409091,15.909091,30.681818,20.454545,15.909091,10.227273,2.272727,1.136364,0,0,26.147727,70,12.1375,,80
22257,129,2021,953,1121,S,108,0,8.333333,29.62963,25.925926,11.111111,12.037037,12.037037,0.925926,0,0,0,22.231481,64.210526,20.16129,,93
22258,129,2021,1045,1121,S,26,0,7.692308,15.384615,50,7.692308,11.538462,7.692308,0,0,0,0,16.769231,0,0,,0
22259,129,2021,969,1121,S,38,0,2.631579,13.157895,47.368421,10.526316,15.789474,7.894737,2.631579,0,0,0,23.578947,77.5,12.3,,40
22260,129,2021,575,1127,S,66,0,18.181818,18.181818,43.939394,9.090909,7.575758,3.030303,0,0,0,0,9.227273,95.454545,11.80303,,66
22261,129,2021,575,1121,S,80,0,30,17.5,31.25,12.5,7.5,1.25,0,0,0,0,9.0625,81.25,7.575,,80
22262,129,2021,697,1127,S,38,0,13.157895,36.842105,31.578947,10.526316,5.263158,2.631579,0,0,0,0,9.263158,88.235294,4.117647,,34
22263,129,2021,697,1121,S,45,0,0,31.111111,28.888889,17.777778,13.333333,2.222222,4.444444,2.222222,0,0,23.777778,90.909091,4.25,,44
22264,129,2021,697,1163,S,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10.375,,8
22265,129,2021,767,1127,S,45,0,2.222222,15.555556,35.555556,22.222222,20,4.444444,0,0,0,0,19.911111,57.5,21.1,,40
22266,129,2021,767,1121,S,51,0,0,15.686275,37.254902,25.490196,13.72549,5.882353,0,1.960784,0,0,23.039216,88.888889,5.244444,,45
